category,id,player1_name,player1_odds,player2_name,player2_odds,score,surface,timestamp,title,winner
WTA,2012-01-01-Minella M-Bratchikova N,Minella M.,1.69,Bratchikova N.,2.04,1:2,hard,2012-01-01 02:20,WTA Brisbane 2012,2
WTA,2012-01-01-Benesova I-Safarova L,Benesova I.,3.22,Safarova L.,1.34,2:1,hard,2012-01-01 02:20,WTA Brisbane 2012,1
WTA,2012-01-01-DellAcqua C-Jovanovski Petrovic B,DellAcqua C.,1.81,Jovanovski Petrovic B.,1.95,0:2,hard,2012-01-01 03:05,WTA Brisbane 2012,2
WTA,2012-01-01-Halep S-Clijsters K,Halep S.,7.73,Clijsters K.,1.08,0:2,hard,2012-01-01 03:40,WTA Brisbane 2012,2
WTA,2012-01-01-Bratchikova N-Daniilidou E,Bratchikova N.,2.75,Daniilidou E.,1.4,2:1,hard,2012-01-01 04:00,WTA Brisbane 2012,1
ATP,2012-01-01-Banes M-Levine J,Banes M.,8.0,Levine J.,1.08,0:2,hard,2012-01-01 04:20,ATP Brisbane 2012,2
ATP,2012-01-01-Ito T-Saville L,Ito T.,1.16,Saville L.,4.63,2:0,hard,2012-01-01 04:25,ATP Brisbane 2012,1
WTA,2012-01-01-Dushevina V-Knapp K,Dushevina V.,1.28,Knapp K.,3.5,2:0,hard,2012-01-01 04:30,WTA Brisbane 2012,1
WTA,2012-01-01-Tsurenko L-Mladenovic K,Tsurenko L.,2.0,Mladenovic K.,1.72,2:1,hard,2012-01-01 04:40,WTA Brisbane 2012,1
ATP,2012-01-01-Kamke T-Jones G,Kamke T.,1.3,Jones G.,3.4,2:0,hard,2012-01-01 04:50,ATP Brisbane 2012,1
ATP,2012-01-01-Grigelis L-Millman J,Grigelis L.,1.56,Millman J.,2.27,1:2,hard,2012-01-01 05:30,ATP Brisbane 2012,2
WTA,2012-01-01-Panova A-Meusburger Y,Panova A.,1.83,Meusburger Y.,1.83,2:0,hard,2012-01-01 05:35,WTA Brisbane 2012,1
ATP,2012-01-01-Van der Merwe I-Cervantes I,Van der Merwe I.,1.35,Cervantes I.,3.02,2:0,hard,2012-01-01 05:40,ATP Chennai 2012,1
ATP,2012-01-01-Pospisil V-Jayaprakash M,Pospisil V.,1.05,Jayaprakash M. M.,11.0,2:0,hard,2012-01-01 05:40,ATP Chennai 2012,1
ATP,2012-01-01-Huey T-De Voest R,Huey T.,4.25,De Voest R.,1.19,0:2,hard,2012-01-01 05:40,ATP Chennai 2012,2
ATP,2012-01-01-Gunneswaran P-Ram R,Gunneswaran P.,6.5,Ram R.,1.11,0:2,hard,2012-01-01 05:40,ATP Chennai 2012,2
ATP,2012-01-01-Look M-Ebelthite C,Look M.,1.53,Ebelthite C.,2.37,2:0,hard,2012-01-01 05:45,ATP Brisbane 2012,1
WTA,2012-01-01-King V-Voegele S,King V.,1.38,Voegele S.,2.81,2:1,hard,2012-01-01 06:05,WTA Brisbane 2012,1
WTA,2012-01-01-Tatishvili A-Karatantcheva S,Tatishvili A.,2.0,Karatantcheva S.,1.72,2:1,hard,2012-01-01 06:20,WTA Brisbane 2012,1
ATP,2012-01-01-Guccione C-Dlouhy L,Guccione C.,1.28,Dlouhy L.,3.5,2:1,hard,2012-01-01 06:20,ATP Brisbane 2012,1
ATP,2012-01-01-Falla A-Dolgopolov A,Falla A.,3.62,Dolgopolov A.,1.29,0:2,hard,2012-01-01 06:40,ATP Brisbane 2012,2
ATP,2012-01-01-Roger-Vasselin E-Lajovic D,Roger-Vasselin E.,1.47,Lajovic D.,2.52,2:0,hard,2012-01-01 07:00,ATP Chennai 2012,1
ATP,2012-01-01-Hernych J-Guccione C,Hernych J.,1.8,Guccione C.,1.9,0:2,hard,2012-01-01 07:20,ATP Brisbane 2012,2
ATP,2012-01-01-Kamke T-Puodziunas S,Kamke T.,1.01,Puodziunas S.,26.0,2:0,hard,2012-01-01 07:25,ATP Brisbane 2012,1
ATP,2012-01-01-Bopanna R-Soeda G,Bopanna R.,3.0,Soeda G.,1.36,0:2,hard,2012-01-01 07:30,ATP Chennai 2012,2
ATP,2012-01-01-Sousa J-Sugita Y,Sousa J.,2.1,Sugita Y.,1.66,0:2,hard,2012-01-01 07:40,ATP Chennai 2012,2
ATP,2012-01-01-Cabal J-De Bakker T,Cabal J.,3.5,De Bakker T.,1.28,0:2,hard,2012-01-01 07:45,ATP Chennai 2012,2
ATP,2012-01-01-Ebelthite C-Greul S,Ebelthite C.,3.4,Greul S.,1.3,2:0,hard,2012-01-01 07:45,ATP Brisbane 2012,1
WTA,2012-01-01-Parra-Santonja A-Minella M,Parra-Santonja A.,1.83,Minella M.,1.83,1:2,hard,2012-01-01 07:50,WTA Brisbane 2012,2
ATP,2012-01-01-Saville L-Bolt A,Saville L.,1.83,Bolt A.,1.83,2:1,hard,2012-01-01 08:05,ATP Brisbane 2012,1
ATP,2012-01-01-Millman J-Reynolds B,Millman J.,4.33,Reynolds B.,1.2,2:1,hard,2012-01-01 08:05,ATP Brisbane 2012,1
WTA,2012-01-01-King V-Rodionova An,King V.,1.57,Rodionova An.,2.25,2:0,hard,2012-01-01 08:55,WTA Brisbane 2012,1
ATP,2012-01-01-Grigelis L-Hanley P,Grigelis L.,1.04,Hanley P.,13.0,2:0,hard,2012-01-01 08:55,ATP Brisbane 2012,1
ATP,2012-01-01-Berankis R-Hernych J,Berankis R.,1.36,Hernych J.,3.0,0:2,hard,2012-01-01 09:45,ATP Brisbane 2012,2
ATP,2012-01-01-Veic A-Schuttler R,Veic A.,2.11,Schuttler R.,1.6,0:2,hard,2012-01-01 12:10,ATP Doha 2012,2
ATP,2012-01-01-Bachinger M-Bedene A,Bachinger M.,1.47,Bedene A.,2.43,2:1,hard,2012-01-01 12:10,ATP Doha 2012,1
ATP,2012-01-01-Ilhan M-Gremelmayr D,Ilhan M.,1.57,Gremelmayr D.,2.15,1:2,hard,2012-01-01 12:10,ATP Doha 2012,2
ATP,2012-01-01-Al Ghareeb M-Golubev A,Al Ghareeb M.,5.52,Golubev A.,1.11,0:2,hard,2012-01-01 12:10,ATP Doha 2012,2
ATP,2012-01-01-Zemlja G-Meffert D,Zemlja G.,1.45,Meffert D.,2.53,2:0,hard,2012-01-01 13:40,ATP Doha 2012,1
ATP,2012-01-01-Ward J-Huta-Galung J,Ward J.,1.88,Huta-Galung J.,1.78,0:2,hard,2012-01-01 14:00,ATP Doha 2012,2
ATP,2012-01-01-Lacko L-Sijsling I,Lacko L.,1.51,Sijsling I.,2.34,0:2,hard,2012-01-01 14:00,ATP Doha 2012,2
ATP,2012-01-01-Bautista-Agut R-Phau B,Bautista-Agut R.,2.13,Phau B.,1.61,2:0,hard,2012-01-01 14:20,ATP Doha 2012,1
WTA,2012-01-01-Kulikova R-Riske A,Kulikova R.,1.61,Riske A.,2.1,1:2,hard,2012-01-01 21:10,WTA Auckland 2012,2
WTA,2012-01-01-Puig M-Pliskova Ka,Puig M.,2.25,Pliskova Ka.,1.54,0:2,hard,2012-01-01 22:00,WTA Auckland 2012,2
WTA,2012-01-01-Keothavong A-Hampton J,Keothavong A.,1.61,Hampton J.,2.2,0:2,hard,2012-01-01 23:50,WTA Auckland 2012,2
WTA,2012-01-02-McHale C-Dulgheru A,McHale C.,1.38,Dulgheru A.,2.97,2:0,hard,2012-01-02 00:10,WTA Auckland 2012,1
WTA,2012-01-02-Rezai A-Vandeweghe C,Rezai A.,1.44,Vandeweghe C.,2.62,2:0,hard,2012-01-02 00:15,WTA Auckland 2012,1
WTA,2012-01-02-Paszek T-Ivanovic A,Paszek T.,3.77,Ivanovic A.,1.26,0:2,hard,2012-01-02 00:45,WTA Brisbane 2012,2
ATP,2012-01-02-Andreev I-Zopp J,Andreev I.,1.46,Zopp J.,2.44,2:1,hard,2012-01-02 00:45,ATP Brisbane 2012,1
WTA,2012-01-02-Voskoboeva G-Dushevina V,Voskoboeva G.,1.81,Dushevina V.,1.92,2:0,hard,2012-01-02 00:45,WTA Brisbane 2012,1
WTA,2012-01-02-Rogowska O-Strycova B,Rogowska O.,3.41,Strycova B.,1.3,1:2,hard,2012-01-02 00:45,WTA Brisbane 2012,2
ATP,2012-01-02-Ito T-Look M,Ito T.,1.28,Look M.,3.22,2:1,hard,2012-01-02 02:00,ATP Brisbane 2012,1
ATP,2012-01-02-Kamke T-Levine J,Kamke T.,1.48,Levine J.,2.41,0:2,hard,2012-01-02 02:50,ATP Brisbane 2012,2
ATP,2012-01-02-Benneteau J-Tomic B,Benneteau J.,2.18,Tomic B.,1.64,1:2,hard,2012-01-02 04:00,ATP Brisbane 2012,2
ATP,2012-01-02-Guccione C-Millman J,Guccione C.,1.4,Millman J.,2.6,1:2,hard,2012-01-02 04:15,ATP Brisbane 2012,2
WTA,2012-01-02-Hantuchova D-Cibulkova D,Hantuchova D.,1.96,Cibulkova D.,1.79,2:1,hard,2012-01-02 06:30,WTA Brisbane 2012,1
ATP,2012-01-02-Sugita Y-De Voest R,Sugita Y.,2.21,De Voest R.,1.55,2:0,hard,2012-01-02 08:40,ATP Chennai 2012,1
ATP,2012-01-02-Pospisil V-Ram R,Pospisil V.,1.57,Ram R.,2.19,2:1,hard,2012-01-02 08:50,ATP Chennai 2012,1
ATP,2012-01-02-Van der Merwe I-De Bakker T,Van der Merwe I.,2.16,De Bakker T.,1.6,0:2,hard,2012-01-02 10:25,ATP Chennai 2012,2
ATP,2012-01-02-Roger-Vasselin E-Soeda G,Roger-Vasselin E.,1.52,Soeda G.,2.3,0:2,hard,2012-01-02 11:10,ATP Chennai 2012,2
ATP,2012-01-02-Bhambri Y-Beck K,Bhambri Y.,3.02,Beck K.,1.36,2:0,hard,2012-01-02 11:40,ATP Chennai 2012,1
ATP,2012-01-02-Sijsling I-Bautista-Agut R,Sijsling I.,1.54,Bautista-Agut R.,2.25,0:2,hard,2012-01-02 12:05,ATP Doha 2012,2
ATP,2012-01-02-Gremelmayr D-Schuttler R,Gremelmayr D.,2.02,Schuttler R.,1.67,2:0,hard,2012-01-02 12:05,ATP Doha 2012,1
ATP,2012-01-02-Bachinger M-Golubev A,Bachinger M.,1.73,Golubev A.,1.95,2:1,hard,2012-01-02 12:05,ATP Doha 2012,1
ATP,2012-01-02-Zemlja G-Huta-Galung J,Zemlja G.,1.59,Huta-Galung J.,2.16,2:0,hard,2012-01-02 12:10,ATP Doha 2012,1
ATP,2012-01-02-Seppi A-Kubot L,Seppi A.,1.55,Kubot L.,2.37,2:0,hard,2012-01-02 12:40,ATP Doha 2012,1
ATP,2012-01-02-Vardhan V-Dodig I,Vardhan V.,5.22,Dodig I.,1.15,1:2,hard,2012-01-02 13:25,ATP Chennai 2012,2
ATP,2012-01-02-Fognini F-Sela D,Fognini F.,2.41,Sela D.,1.55,0:2,hard,2012-01-02 13:25,ATP Chennai 2012,2
ATP,2012-01-02-Ramos A-Tursunov D,Ramos A.,2.85,Tursunov D.,1.4,2:0,hard,2012-01-02 13:55,ATP Doha 2012,1
ATP,2012-01-02-Riba P-Paire B,Riba P.,2.36,Paire B.,1.57,0:2,hard,2012-01-02 14:40,ATP Chennai 2012,2
ATP,2012-01-02-Al Mutawa J-Cipolla F,Al Mutawa J.,18.35,Cipolla F.,1.01,0:2,hard,2012-01-02 14:40,ATP Doha 2012,2
ATP,2012-01-02-Rosol L-Troicki V,Rosol L.,4.53,Troicki V.,1.19,0:2,hard,2012-01-02 14:40,ATP Doha 2012,2
ATP,2012-01-02-Bogomolov A-Volandri F,Bogomolov A. Jr,1.11,Volandri F.,6.52,2:1,hard,2012-01-02 16:15,ATP Doha 2012,1
ATP,2012-01-02-Becker B-Kunitsyn I,Becker B.,2.0,Kunitsyn I.,1.76,2:0,hard,2012-01-02 18:35,ATP Doha 2012,1
WTA,2012-01-03-Wickmayer Y-Pliskova Ka,Wickmayer Y.,1.36,Pliskova Ka.,3.06,2:0,hard,2012-01-03 00:00,WTA Auckland 2012,1
WTA,2012-01-03-Riske A-Kuznetsova S,Riske A.,5.14,Kuznetsova S.,1.15,0:2,hard,2012-01-03 00:00,WTA Auckland 2012,2
WTA,2012-01-03-Niculescu M-Hampton J,Niculescu M.,1.43,Hampton J.,2.76,2:0,hard,2012-01-03 00:00,WTA Auckland 2012,1
WTA,2012-01-03-Strycova B-Petkovic A,Strycova B.,4.57,Petkovic A.,1.19,0:2,hard,2012-01-03 00:40,WTA Brisbane 2012,2
ATP,2012-01-03-Stebe C-Nishikori K,Stebe C.,3.93,Nishikori K.,1.24,1:2,hard,2012-01-03 00:45,ATP Brisbane 2012,2
WTA,2012-01-03-Larsson J-Errani S,Larsson J.,2.95,Errani S.,1.38,0:2,hard,2012-01-03 01:30,WTA Auckland 2012,2
WTA,2012-01-03-Pennetta F-Cirstea S,Pennetta F.,1.31,Cirstea S.,3.38,2:0,hard,2012-01-03 01:50,WTA Auckland 2012,1
WTA,2012-01-03-Hradecka L-Brianti A,Hradecka L.,1.5,Brianti A.,2.58,2:1,hard,2012-01-03 02:00,WTA Auckland 2012,1
WTA,2012-01-03-King V-Czink M,King V.,1.44,Czink M.,2.69,2:0,hard,2012-01-03 02:25,WTA Brisbane 2012,1
WTA,2012-01-03-Williams S-Scheepers C,Williams S.,1.05,Scheepers C.,10.06,2:0,hard,2012-01-03 02:25,WTA Brisbane 2012,1
WTA,2012-01-03-Peer S-Petkovic A,Peer S.,3.92,Petkovic A.,1.24,1:2,hard,2012-01-03 03:15,WTA Brisbane 2012,2
WTA,2012-01-03-Jones S-Baltacha E,Jones S.,4.47,Baltacha E.,1.2,1:2,hard,2012-01-03 03:40,WTA Auckland 2012,2
WTA,2012-01-03-Panova A-Kanepi K,Panova A.,3.76,Kanepi K.,1.26,1:2,hard,2012-01-03 04:45,WTA Brisbane 2012,2
ATP,2012-01-03-Mello R-Muller G,Mello R.,2.85,Muller G.,1.4,1:2,hard,2012-01-03 05:15,ATP Brisbane 2012,2
ATP,2012-01-03-Sweeting R-Simon G,Sweeting R.,4.41,Simon G.,1.21,0:2,hard,2012-01-03 07:15,ATP Brisbane 2012,2
WTA,2012-01-03-Lisicki S-Razzano V,Lisicki S.,1.16,Razzano V.,4.98,2:0,hard,2012-01-03 07:50,WTA Auckland 2012,1
WTA,2012-01-03-Koukalova K-Bratchikova N,Koukalova K.,1.33,Bratchikova N.,3.25,1:2,hard,2012-01-03 08:45,WTA Brisbane 2012,2
WTA,2012-01-03-Jankovic J-Suarez Navarro C,Jankovic J.,1.19,Suarez Navarro C.,4.52,2:0,hard,2012-01-03 09:00,WTA Brisbane 2012,1
WTA,2012-01-03-Stosur S-Yakimova A,Stosur S.,1.04,Yakimova A.,11.1,2:0,hard,2012-01-03 09:10,WTA Brisbane 2012,1
WTA,2012-01-03-Barthel M-Dokic J,Barthel M.,1.71,Dokic J.,2.07,2:0,hard,2012-01-03 09:35,WTA Auckland 2012,1
ATP,2012-01-03-Rochus O-Sugita Y,Rochus O.,1.53,Sugita Y.,2.44,0:2,hard,2012-01-03 10:40,ATP Chennai 2012,2
ATP,2012-01-03-Prodon E-Roger-Vasselin E,Prodon E.,3.53,Roger-Vasselin E.,1.29,0:2,hard,2012-01-03 10:40,ATP Chennai 2012,2
ATP,2012-01-03-Harrison R-Baghdatis M,Harrison R.,2.8,Baghdatis M.,1.42,0:2,hard,2012-01-03 10:50,ATP Brisbane 2012,2
ATP,2012-01-03-Querrey S-Hanescu V,Querrey S.,1.29,Hanescu V.,3.5,0:2,hard,2012-01-03 11:40,ATP Chennai 2012,2
ATP,2012-01-03-De Bakker T-Lu Y,De Bakker T.,2.01,Lu Y.H.,1.75,0:2,hard,2012-01-03 12:10,ATP Chennai 2012,2
ATP,2012-01-03-Beck A-Pospisil V,Beck A.,2.23,Pospisil V.,1.61,2:0,hard,2012-01-03 12:30,ATP Chennai 2012,1
ATP,2012-01-03-Jaziri M-Tsonga J-W,Jaziri M.,11.88,Tsonga J-W.,1.04,1:2,hard,2012-01-03 12:40,ATP Doha 2012,2
ATP,2012-01-03-Gremelmayr D-Starace P,Gremelmayr D.,2.12,Starace P.,1.68,2:0,hard,2012-01-03 12:40,ATP Doha 2012,1
ATP,2012-01-03-Bautista-Agut R-Bachinger M,Bautista-Agut R.,2.26,Bachinger M.,1.6,0:2,hard,2012-01-03 12:40,ATP Doha 2012,2
ATP,2012-01-03-Stakhovsky S-Karlovic I,Stakhovsky S.,2.24,Karlovic I.,1.61,1:2,hard,2012-01-03 12:45,ATP Doha 2012,2
ATP,2012-01-03-Goffin D-Malisse X,Goffin D.,3.01,Malisse X.,1.36,2:1,hard,2012-01-03 13:30,ATP Chennai 2012,1
ATP,2012-01-03-Kavcic B-Darcis S,Kavcic B.,2.18,Darcis S.,1.64,1:2,hard,2012-01-03 14:00,ATP Chennai 2012,2
ATP,2012-01-03-Andujar-Alba P-Garcia-Lopez G,Andujar-Alba P.,3.09,Garcia-Lopez G.,1.36,1:2,hard,2012-01-03 14:05,ATP Doha 2012,2
ATP,2012-01-03-Bubka S-Zemlja G,Bubka S.,2.66,Zemlja G.,1.45,1:2,hard,2012-01-03 14:15,ATP Doha 2012,2
ATP,2012-01-03-Gil F-Soeda G,Gil F.,2.67,Soeda G.,1.45,1:2,hard,2012-01-03 14:40,ATP Chennai 2012,2
ATP,2012-01-03-Gulbis E-Youzhny M,Gulbis E.,1.9,Youzhny M.,1.83,1:2,hard,2012-01-03 15:10,ATP Doha 2012,2
ATP,2012-01-03-Nadal R-Kohlschreiber P,Nadal R.,1.1,Kohlschreiber P.,6.83,2:1,hard,2012-01-03 15:25,ATP Doha 2012,1
ATP,2012-01-03-Davydenko N-Federer R,Davydenko N.,6.26,Federer R.,1.11,0:2,hard,2012-01-03 18:20,ATP Doha 2012,2
ATP,2012-01-03-Monfils G-Machado R,Monfils G.,1.05,Machado R.,9.41,2:0,hard,2012-01-03 19:30,ATP Doha 2012,1
WTA,2012-01-04-Lisicki S-Barthel M,Lisicki S.,1.2,Barthel M.,4.5,2:1,hard,2012-01-04 00:30,WTA Auckland 2012,1
WTA,2012-01-04-Vesnina E-Vinci R,Vesnina E.,2.15,Vinci R.,1.66,2:0,hard,2012-01-04 00:35,WTA Auckland 2012,1
WTA,2012-01-04-Pennetta F-Baltacha E,Pennetta F.,1.23,Baltacha E.,4.12,2:0,hard,2012-01-04 00:35,WTA Auckland 2012,1
WTA,2012-01-04-Pavlyuchenkova A-Kanepi K,Pavlyuchenkova A.,1.63,Kanepi K.,2.2,0:2,hard,2012-01-04 00:40,WTA Brisbane 2012,2
ATP,2012-01-04-Duckworth J-Simon G,Duckworth J.,6.89,Simon G.,1.1,0:2,hard,2012-01-04 00:45,ATP Brisbane 2012,2
WTA,2012-01-04-Marino R-Vinci R,Marino R.,3.37,Vinci R.,1.31,0:2,hard,2012-01-04 01:30,WTA Auckland 2012,2
WTA,2012-01-04-Rezai A-Peng S,Rezai A.,3.35,Peng S.,1.31,1:2,hard,2012-01-04 01:40,WTA Auckland 2012,2
WTA,2012-01-04-Zheng J-Morita A,Zheng J.,1.79,Morita A.,1.95,2:1,hard,2012-01-04 01:50,WTA Auckland 2012,1
ATP,2012-01-04-Stepanek R-Nieminen J,Stepanek R.,1.54,Nieminen J.,2.41,2:0,hard,2012-01-04 02:10,ATP Brisbane 2012,1
ATP,2012-01-04-Nieminen J-Levine J,Nieminen J.,1.37,Levine J.,3.09,2:0,hard,2012-01-04 02:10,ATP Brisbane 2012,1
ATP,2012-01-04-Ito T-Mitchell B,Ito T.,1.49,Mitchell B.,2.56,2:0,hard,2012-01-04 02:25,ATP Brisbane 2012,1
ATP,2012-01-04-Stepanek R-Ebden M,Stepanek R.,1.51,Ebden M.,2.49,2:1,hard,2012-01-04 02:50,ATP Brisbane 2012,1
WTA,2012-01-04-Rybarikova M-Vesnina E,Rybarikova M.,2.06,Vesnina E.,1.71,0:2,hard,2012-01-04 03:00,WTA Auckland 2012,2
WTA,2012-01-04-Voskoboeva G-Schiavone F,Voskoboeva G.,2.09,Schiavone F.,1.7,0:2,hard,2012-01-04 03:10,WTA Brisbane 2012,2
ATP,2012-01-04-Millman J-Giraldo S,Millman J.,3.41,Giraldo S.,1.3,0:2,hard,2012-01-04 03:55,ATP Brisbane 2012,2
WTA,2012-01-04-Arn G-Goerges J,Arn G.,3.23,Goerges J.,1.33,1:2,hard,2012-01-04 04:00,WTA Auckland 2012,2
ATP,2012-01-04-Petzschner P-Giraldo S,Petzschner P.,1.84,Giraldo S.,1.91,0:2,hard,2012-01-04 04:30,ATP Brisbane 2012,2
ATP,2012-01-04-Melzer J-Petzschner P,Melzer J.,1.58,Petzschner P.,2.37,0:2,hard,2012-01-04 05:00,ATP Brisbane 2012,2
WTA,2012-01-04-King V-Hantuchova D,King V.,3.01,Hantuchova D.,1.37,1:2,hard,2012-01-04 05:15,WTA Brisbane 2012,2
ATP,2012-01-04-Andreev I-Dolgopolov A,Andreev I.,2.95,Dolgopolov A.,1.38,1:2,hard,2012-01-04 05:20,ATP Brisbane 2012,2
ATP,2012-01-04-Haas T-Matosevic M,Haas T.,1.58,Matosevic M.,2.36,2:0,hard,2012-01-04 05:25,ATP Brisbane 2012,1
ATP,2012-01-04-Mannarino A-Andreev I,Mannarino A.,1.89,Andreev I.,1.85,0:2,hard,2012-01-04 06:10,ATP Brisbane 2012,2
WTA,2012-01-04-Erakovic M-Kerber A,Erakovic M.,2.77,Kerber A.,1.42,1:2,hard,2012-01-04 06:45,WTA Auckland 2012,2
ATP,2012-01-04-Baghdatis M-Nishikori K,Baghdatis M.,1.59,Nishikori K.,2.28,2:0,hard,2012-01-04 08:15,ATP Brisbane 2012,1
ATP,2012-01-04-Murray A-Kukushkin M,Murray A.,1.02,Kukushkin M.,14.92,2:1,hard,2012-01-04 09:05,ATP Brisbane 2012,1
ATP,2012-01-04-Ito T-Tomic B,Ito T.,3.94,Tomic B.,1.24,0:2,hard,2012-01-04 09:15,ATP Brisbane 2012,2
ATP,2012-01-04-Murray A-Muller G,Murray A.,1.1,Muller G.,6.64,2:1,hard,2012-01-04 10:20,ATP Brisbane 2012,1
WTA,2012-01-04-Ivanovic A-Clijsters K,Ivanovic A.,2.86,Clijsters K.,1.4,1:2,hard,2012-01-04 11:35,WTA Brisbane 2012,2
ATP,2012-01-04-Hanescu V-Raonic M,Hanescu V.,3.43,Raonic M.,1.3,0:2,hard,2012-01-04 11:40,ATP Chennai 2012,2
ATP,2012-01-04-Sela D-Paire B,Sela D.,1.53,Paire B.,2.45,2:1,hard,2012-01-04 11:40,ATP Chennai 2012,1
ATP,2012-01-04-Cipolla F-Tsonga J-W,Cipolla F.,7.66,Tsonga J-W.,1.08,0:2,hard,2012-01-04 12:40,ATP Doha 2012,2
ATP,2012-01-04-Bachinger M-Troicki V,Bachinger M.,3.59,Troicki V.,1.28,0:2,hard,2012-01-04 12:40,ATP Doha 2012,2
ATP,2012-01-04-Seppi A-Garcia-Lopez G,Seppi A.,1.36,Garcia-Lopez G.,3.06,2:0,hard,2012-01-04 12:45,ATP Doha 2012,1
ATP,2012-01-04-Wawrinka S-Roger-Vasselin E,Wawrinka S.,1.2,Roger-Vasselin E.,4.39,2:1,hard,2012-01-04 13:15,ATP Chennai 2012,1
ATP,2012-01-04-Soeda G-Dodig I,Soeda G.,2.89,Dodig I.,1.39,2:0,hard,2012-01-04 13:50,ATP Chennai 2012,1
ATP,2012-01-04-Karlovic I-Youzhny M,Karlovic I.,2.13,Youzhny M.,1.67,1:2,hard,2012-01-04 14:35,ATP Doha 2012,2
ATP,2012-01-04-Nadal R-Gremelmayr D,Nadal R.,1.02,Gremelmayr D.,14.42,2:0,hard,2012-01-04 14:50,ATP Doha 2012,1
ATP,2012-01-04-Zemlja G-Federer R,Zemlja G.,19.17,Federer R.,1.02,0:2,hard,2012-01-04 16:40,ATP Doha 2012,2
ATP,2012-01-04-Monfils G-Becker B,Monfils G.,1.16,Becker B.,4.96,2:1,hard,2012-01-04 18:05,ATP Doha 2012,1
WTA,2012-01-05-Pennetta F-Vesnina E,Pennetta F.,1.37,Vesnina E.,3.03,2:0,hard,2012-01-05 00:10,WTA Auckland 2012,1
WTA,2012-01-05-Jankovic J-Schiavone F,Jankovic J.,1.58,Schiavone F.,2.31,1:2,hard,2012-01-05 00:40,WTA Brisbane 2012,2
WTA,2012-01-05-Stosur S-Benesova I,Stosur S.,1.1,Benesova I.,6.67,0:2,hard,2012-01-05 02:35,WTA Brisbane 2012,2
WTA,2012-01-05-Kerber A-Goerges J,Kerber A.,1.78,Goerges J.,2.02,2:0,hard,2012-01-05 03:40,WTA Auckland 2012,1
WTA,2012-01-05-Jankovic J-Bratchikova N,Jankovic J.,1.09,Bratchikova N.,7.3,2:0,hard,2012-01-05 03:50,WTA Brisbane 2012,1
ATP,2012-01-05-Giraldo S-Simon G,Giraldo S.,2.63,Simon G.,1.49,0:2,hard,2012-01-05 04:00,ATP Brisbane 2012,2
WTA,2012-01-05-Williams S-Jovanovski Petrovic B,Williams S.,1.05,Jovanovski Petrovic B.,10.13,2:0,hard,2012-01-05 04:10,WTA Brisbane 2012,1
WTA,2012-01-05-Hradecka L-Peng S,Hradecka L.,3.26,Peng S.,1.35,2:0,hard,2012-01-05 04:35,WTA Auckland 2012,1
WTA,2012-01-05-Niculescu M-Zheng J,Niculescu M.,1.59,Zheng J.,2.36,0:2,hard,2012-01-05 04:55,WTA Auckland 2012,2
WTA,2012-01-05-Kanepi K-Petkovic A,Kanepi K.,2.03,Petkovic A.,1.77,2:0,hard,2012-01-05 06:15,WTA Brisbane 2012,1
WTA,2012-01-05-McHale C-Kuznetsova S,McHale C.,2.51,Kuznetsova S.,1.5,0:2,hard,2012-01-05 06:15,WTA Auckland 2012,2
WTA,2012-01-05-Wickmayer Y-Errani S,Wickmayer Y.,1.58,Errani S.,2.32,1:2,hard,2012-01-05 08:20,WTA Auckland 2012,2
WTA,2012-01-05-Benesova I-Clijsters K,Benesova I.,6.18,Clijsters K.,1.12,0:2,hard,2012-01-05 09:15,WTA Brisbane 2012,2
ATP,2012-01-05-Stepanek R-Dolgopolov A,Stepanek R.,1.7,Dolgopolov A.,2.08,1:2,hard,2012-01-05 10:50,ATP Brisbane 2012,2
ATP,2012-01-05-Beck A-Goffin D,Beck A.,1.67,Goffin D.,2.13,1:2,hard,2012-01-05 11:40,ATP Chennai 2012,2
ATP,2012-01-05-Ramos A-Tsonga J-W,Ramos A.,8.32,Tsonga J-W.,1.07,0:2,hard,2012-01-05 12:40,ATP Doha 2012,2
ATP,2012-01-05-Sugita Y-Lu Y,Sugita Y.,3.11,Lu Y.H.,1.35,2:0,hard,2012-01-05 12:40,ATP Chennai 2012,1
ATP,2012-01-05-Seppi A-Federer R,Seppi A.,13.67,Federer R.,1.02,1:2,hard,2012-01-05 14:15,ATP Doha 2012,2
ATP,2012-01-05-Tipsarevic J-Bhambri Y,Tipsarevic J.,1.05,Bhambri Y.,9.84,2:0,hard,2012-01-05 14:25,ATP Chennai 2012,1
ATP,2012-01-05-Nadal R-Youzhny M,Nadal R.,1.11,Youzhny M.,6.23,2:0,hard,2012-01-05 16:15,ATP Doha 2012,1
ATP,2012-01-05-Monfils G-Troicki V,Monfils G.,1.65,Troicki V.,2.16,2:0,hard,2012-01-05 18:30,ATP Doha 2012,1
WTA,2012-01-06-Kerber A-Pennetta F,Kerber A.,2.56,Pennetta F.,1.49,0:2,hard,2012-01-06 00:10,WTA Auckland 2012,2
WTA,2012-01-06-Kuznetsova S-Zheng J,Kuznetsova S.,1.35,Zheng J.,3.13,1:2,hard,2012-01-06 01:30,WTA Auckland 2012,2
WTA,2012-01-06-Zheng J-Hradecka L,Zheng J.,1.87,Hradecka L.,1.86,2:0,hard,2012-01-06 03:00,WTA Auckland 2012,1
