match_id,tour,title,surface,round,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1965904,atp,Washington,hard,1. round,2,,Sam Querrey,USA,198,95,33,68,11,9,14,2,7,492,378,277,211,-5.12,2.48,4,1732,Kei Nishikori,Japan,178,73,31,67,4,19,14,8,6,568,258,281,130,4.59,1.60,7,1831
1966816,atp,Washington,hard,1. round,1,,Steve Johnson,USA,188,86,31,81,21,7,10,4,5,342,261,216,153,1.69,1.35,2,1682,Ramkumar Ramanathan,India,188,80,26,204,111,27,18,12,6,406,312,237,159,6.89,3.45,0,1526
1966814,atp,Washington,hard,1. round,2,,Emilio Gomez,Ecuador,185,81,29,165,143,29,22,18,10,350,256,159,98,1.43,2.46,0,1524,Vasek Pospisil,Canada,193,88,31,61,25,5,9,2,5,478,337,264,168,-5.44,1.61,1,1799
1966817,atp,Washington,hard,1. round,2,,Jordan Thompson,Australia,183,82,27,62,43,19,18,8,7,358,232,207,131,-2.91,1.58,1,1732,Elias Ymer,Sweden,183,79,25,168,105,27,17,7,4,292,218,49,53,6.34,2.51,1,1579
1965907,atp,Washington,hard,1. round,2,,Feliciano Lopez,Spain,188,88,39,92,12,11,17,4,6,612,562,259,231,-5.98,2.75,1,1690,Denis Kudla,USA,180,79,28,103,53,27,18,10,6,437,318,191,151,0.19,1.50,1,1674
1965902,atp,Washington,hard,1. round,2,,Yoshihito Nishioka,Japan,170,64,25,56,48,11,19,0,7,356,200,190,105,-0.69,2.21,1,1750,Jack Sock,USA,191,88,28,192,8,16,10,10,4,297,228,150,127,0.26,1.74,3,1674
1967308,atp,Washington,hard,2. round,2,,Vasek Pospisil,Canada,193,88,31,61,25,5,9,2,5,478,337,264,168,-5.44,2.87,1,1799,Sebastian Korda,USA,193,75,21,45,45,27,12,10,3,153,95,49,34,9.85,1.48,1,1864
1966807,wta,Concord WTA,hard,1. round,1,,Maitane Arconada Usue,USA,152,58,22,204,130,11,16,9,7,192,152,118,83,-9.09,2.36,3,-,Jamie Loeb,USA,168,61,26,192,132,18,17,3,4,226,187,141,110,-2.48,1.65,2,1383
1967299,atp,Washington,hard,2. round,1,,Felix Auger Aliassime,Canada,193,88,20,15,15,25,15,11,5,212,127,67,48,2.98,1.22,1,1864,Andreas Seppi,Italy,191,78,37,88,18,18,15,1,5,665,578,164,176,5.69,4.96,1,1660
1966796,wta,Concord WTA,hard,1. round,1,,Storm Sanders,Australia,166,59,26,139,134,23,11,8,4,183,154,120,104,13.65,1.26,2,1636,Alycia Parks,USA,-,-,20,244,240,17,17,6,6,171,130,60,50,1.08,4.27,0,1437
1967285,wta,Concord WTA,hard,1. round,2,,Robin Anderson,USA,-,-,28,218,159,14,12,13,7,201,138,129,76,-0.66,1.81,0,1435,Caroline Dolehide,USA,178,75,22,171,102,6,14,4,6,187,129,107,70,-8.86,2.10,1,1474
1966805,wta,Concord WTA,hard,1. round,1,,Su-Wei Hsieh,Taipei (CHN),169,57,35,75,23,7,10,6,3,493,340,338,210,2.42,1.23,1,-,Ankita Raina,India,163,57,28,196,160,7,11,5,7,318,267,243,180,-0.85,4.60,0,1405
1967281,wta,Cluj-Napoca WTA,clay,1. round,2,,Alexandra Dulgheru,Romania,172,61,32,381,26,15,12,15,11,402,264,255,123,0.32,2.85,1,1611,Andrea Petkovic,Germany,180,69,33,91,9,14,15,10,8,524,357,223,114,-1.34,1.47,2,1720
1966797,wta,Concord WTA,hard,1. round,2,,Rebecca Marino,Canada,183,64,30,219,38,16,12,11,4,240,150,164,83,-3.19,2.07,0,1595,Magdalena Frech,Poland,-,-,23,153,115,18,13,1,1,312,195,92,58,-4.1,1.83,1,1590
1967287,wta,Concord WTA,hard,1. round,1,,Mariam Bolkvadze,Georgia,-,-,23,176,152,21,15,19,7,235,145,148,78,-1.61,1.62,1,1509,Victoria Duval,USA,178,70,25,432,87,11,7,4,2,149,106,86,63,0.18,2.43,0,-
1966798,wta,Concord WTA,hard,1. round,2,,Lauren Davis,USA,157,55,27,94,26,15,16,5,7,318,226,179,139,-4.23,1.41,0,1681,Katrina Scott,USA,-,-,17,372,372,8,10,7,5,23,19,21,12,-0.98,3.12,2,-
1966368,wta,San Jose WTA,hard,1. round,2,,Coco Vandeweghe,USA,185,70,29,162,9,9,10,0,4,322,261,205,178,-3.54,2.04,7,1690,Alison Riske,USA,175,66,31,37,18,3,7,1,2,382,307,195,170,-2.5,1.85,5,1789
1966799,wta,Concord WTA,hard,1. round,2,,Tatiana Maria,Germany,172,62,33,178,46,0,2,0,1,608,446,176,162,-1,4.21,0,-,Varvara Lepchenko,USA,180,70,35,126,19,24,11,11,4,624,452,392,261,2.89,1.26,1,1609
1966820,wta,San Jose WTA,hard,1. round,2,,Emina Bektas,USA,-,-,28,352,234,16,13,13,10,144,113,113,76,4.57,4.37,0,-,Caroline Garcia,France,177,61,27,68,4,17,17,7,7,370,289,164,137,-6.96,1.25,1,1761
1965941,wta,San Jose WTA,hard,1. round,2,,Emma Raducanu,Great Britain,-,-,18,184,179,5,4,0,1,73,24,36,8,5.26,2.03,0,-,Shuai Zhang,China,177,66,32,51,23,11,14,1,2,516,357,372,224,-4.19,1.86,1,1762
1967278,wta,Cluj-Napoca WTA,clay,1. round,2,,Paula Ormaechea,Argentina,170,57,28,209,59,26,14,26,14,390,244,313,161,1.89,1.44,0,1560,Alexandra Eala,Philippines,-,-,16,639,624,16,9,4,2,21,13,8,5,3.04,3.00,1,-
1966819,wta,San Jose WTA,hard,1. round,1,,Kristina Mladenovic,France,184,60,28,60,10,16,20,4,7,384,333,138,162,-2.24,1.41,1,1736,Na-Lae Han,South Korea,165,58,29,270,149,16,22,12,10,346,237,314,194,-13.8,3.10,0,-
1965938,wta,San Jose WTA,hard,1. round,2,,Donna Vekic,Croatia,179,64,25,53,19,9,9,5,5,296,221,174,112,3.03,1.60,4,1771,Yulia Putintseva,Kazakhstan,163,59,26,35,27,19,15,7,6,333,253,148,131,0.31,2.47,2,1815
1967562,wta,Cluj-Napoca WTA,clay,1. round,2,,Jana Fett,Croatia,168,65,24,210,97,17,17,8,9,253,169,84,57,-6.35,2.04,0,1447,Seone Mendez,Australia,-,-,22,269,264,24,12,21,9,208,122,172,79,0.52,1.84,1,1357
1966588,wta,Cluj-Napoca WTA,clay,Qualification - round of 16,2,,Irina Fetecau,Romania,-,-,25,250,237,22,16,13,10,251,161,225,141,3.92,2.09,1,1254,Seone Mendez,Australia,-,-,22,269,264,24,12,21,9,208,122,172,79,0.52,1.75,1,1357
1966338,wta,Cluj-Napoca WTA,clay,1. round,1,,Kristyna Pliskova,Czech Republic,184,73,29,123,35,9,14,5,7,460,372,140,128,-8.73,2.14,1,1627,Martina Trevisan,Italy,-,-,27,100,83,8,19,7,9,254,145,209,96,-13.34,1.78,0,1554
1966335,wta,Cluj-Napoca WTA,clay,1. round,2,,Alize Cornet,France,173,60,31,59,11,15,19,5,8,515,402,215,132,2.56,1.41,0,1765,Mayar Sherif,Egypt,-,-,25,119,114,18,15,11,7,177,79,104,38,-4.35,3.10,1,1551
1967280,wta,Cluj-Napoca WTA,clay,1. round,2,,Panna Udvardy,Hungary,-,-,22,173,173,44,18,36,12,216,151,168,111,0.51,2.67,0,1490,Ana Bogdan,Romania,171,59,28,102,59,11,11,7,5,350,219,150,89,0.5,1.53,2,1688
1966345,wta,Cluj-Napoca WTA,clay,1. round,2,,Reka-Luca Jani,Hungary,161,58,30,194,147,27,21,20,13,531,299,442,219,1.21,2.93,2,-,Adina Cristian Jaqueline,Romania,-,-,23,149,140,18,16,10,9,221,153,110,77,3.08,1.45,3,-
1967305,atp,Washington,hard,2. round,2,,Marcos Giron,USA,180,77,28,64,64,17,15,5,5,332,197,256,139,7.1,3.80,0,1748,Cameron Norrie,Great Britain,188,82,25,29,29,41,15,15,6,262,150,170,72,18.1,1.31,1,1901
