match_id,tour,title,surface,round,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1972534,wta,Cleveland WTA,hard,Qualification - round of 16,2,-1,Cristina-Andreea Mitu,Romania,175,60,29,543,68,0,1,0,1,399,216,27,30,0,2.59,0,-,Ulrikke Eikeri,Norway,-,-,28,287,206,12,18,2,2,405,245,121,73,-4.9,1.50,1,1331
1972533,wta,Chicago 2 WTA,hard,Qualification - round of 16,2,-1,Sophia Whittle,USA,-,-,23,517,399,3,7,3,7,53,36,34,27,-4.47,2.31,0,-,Na-Lae Han,South Korea,165,58,29,254,149,17,23,13,11,347,238,315,195,-14.28,1.63,1,-
1972531,wta,Chicago 2 WTA,hard,Qualification - round of 16,2,-1,Hailey Baptiste,USA,-,-,19,181,166,16,14,7,7,92,53,48,30,0.65,1.11,0,1605,Kimberley Zimmermann,Belgium,-,-,25,515,215,14,14,1,0,272,255,26,25,1.53,6.67,1,-
1972482,wta,Chicago WTA,hard,semifinal,1,1.05,Clara Tauson,Denmark,-,-,18,101,90,30,12,10,2,127,39,44,8,1.22,2.05,1,1722,Ann Li,USA,160,50,21,66,66,15,8,13,4,128,76,86,48,3.54,1.86,1,1803
1972487,wta,Chicago WTA,hard,semifinal,1,0.87,Emma Raducanu,Great Britain,-,-,18,174,174,13,5,8,2,81,25,44,9,8.76,1.87,1,-,Claire Liu,USA,-,-,21,107,105,37,14,15,8,167,103,90,65,7.84,2.05,0,1618
1972530,wta,Chicago 2 WTA,hard,Qualification - round of 16,1,0.39,Ana Bogdan,Romania,171,59,28,105,59,12,12,5,4,351,220,150,85,-0.14,1.39,1,1689,Emma Navarro,USA,-,-,20,327,327,8,9,0,2,44,45,7,15,4.87,3.03,0,1373
1972321,wta,Cincinnati WTA,hard,quarterfinal,2,-1,Paula Badosa,Spain,180,72,23,29,29,33,13,10,6,276,150,99,51,13.36,2.66,0,1872,Karolina Pliskova,Czech Republic,186,72,29,4,1,30,16,16,9,608,329,285,145,1.7,1.54,2,1953
1972325,wta,Cincinnati WTA,hard,quarterfinal,2,2.09,Belinda Bencic,Switzerland,175,63,24,12,4,26,15,16,7,331,176,157,86,7.01,1.43,2,1916,Belen Teichmann Jil,Switzerland,170,80,24,76,40,18,13,15,7,232,159,63,55,8.52,3.09,1,1750
1972532,wta,Chicago 2 WTA,hard,Qualification - round of 16,1,0.19,Zarina Diyas,Kazakhstan,172,62,27,112,31,14,15,8,6,341,236,205,137,-1.24,1.19,2,1737,Eden Silva,Great Britain,175,59,25,448,408,10,9,6,5,183,173,98,81,9.03,4.75,0,-
1972477,wta,Cincinnati WTA,hard,semifinal,2,-1,Angelique Kerber,Germany,173,68,33,22,1,23,12,8,6,681,357,349,174,8.9,3.53,3,1895,Ashleigh Barty,Australia,166,62,25,1,1,39,8,18,4,304,107,161,55,6.81,1.35,4,2156
1972314,atp,Cincinnati,hard,quarterfinal,1,0.26,Alexander Zverev,Germany,198,90,24,5,3,36,11,18,4,383,207,145,79,6.0,1.26,1,2049,Casper Ruud,Norway,183,77,22,11,11,39,11,9,4,254,155,47,38,7.51,4.36,0,1907
1972516,atp,Winston Salem,hard,1. round,1,-1,Nick Kyrgios,Australia,193,85,26,81,13,7,6,5,5,257,143,157,86,-1.5,1.49,2,1800,Andy Murray,Great Britain,190,83,34,105,1,9,6,1,1,793,256,382,117,-0.64,2.76,5,1825
1972489,atp,Cincinnati,hard,semifinal,1,-1,Alexander Zverev,Germany,198,90,24,5,3,36,11,18,4,383,207,145,79,6.0,1.69,2,2049,Stefanos Tsitsipas,Greece,193,89,23,3,3,48,13,21,5,370,177,153,84,1.08,2.30,6,2040
1972326,atp,Cincinnati,hard,quarterfinal,2,-1,Felix Auger Aliassime,Canada,193,88,21,17,15,28,18,14,8,215,130,70,51,3.15,3.06,2,1812,Stefanos Tsitsipas,Greece,193,89,23,3,3,48,13,21,5,370,177,153,84,1.08,1.43,5,2040
1972504,atp,Winston Salem,hard,Qualification - round of 16,1,0.42,Lucas Pouille,France,185,84,27,106,10,8,16,1,0,314,226,90,75,-9.84,1.42,2,1673,Darian King,Barbados,188,77,29,324,106,9,10,5,5,374,222,253,138,1.68,2.90,0,1474
