match_id,tour,title,surface,round,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1968906,atp,Montreal,hard,1. round,1,,Cori Gauff,USA,176,59,17,25,23,31,12,11,6,81,39,31,19,9.13,1.48,0,1945,Anastasija Sevastova,Latvia,169,65,31,63,11,18,16,7,9,488,276,161,115,3.32,2.80,3,1793
1968893,atp,Toronto - Masters,hard,Qualification - round of 16,1,,James Duckworth,Australia,183,82,29,80,71,19,15,8,5,362,226,206,127,8.33,1.43,3,1642,Peter Polansky,Canada,183,80,33,246,110,13,19,12,12,547,424,314,224,3.66,2.85,0,1416
1968947,atp,Toronto - Masters,hard,Qualification - round of 16,2,,Emilio Gomez,Ecuador,185,81,29,165,143,30,23,19,11,351,257,160,99,2.31,2.69,0,1514,Ricardas Berankis,Lithuania,175,77,31,86,50,15,14,8,5,543,342,232,148,-1.39,1.48,1,1705
1968945,wta,Montreal,hard,Qualification - round of 16,2,,Kristina Mladenovic,France,184,60,28,60,10,17,22,5,9,385,335,139,164,-4.21,2.03,1,1728,Anastasia Potapova,Russia,175,57,20,95,64,15,15,10,8,119,80,57,41,-3.51,1.80,2,1728
1968946,atp,Toronto - Masters,hard,Qualification - round of 16,1,,Emil Ruusuvuori,Finland,188,79,22,69,69,20,18,15,7,184,92,76,27,0.25,2.07,1,1730,Frances Tiafoe,USA,188,86,23,53,29,22,18,9,8,253,185,110,87,-0.95,1.77,0,1794
1968948,atp,Toronto - Masters,hard,Qualification - round of 16,1,,Brayden Schnur,Canada,193,84,26,250,92,18,21,5,7,236,181,129,107,8.05,2.28,1,1473,Elahi Galan Daniel,Colombia,191,72,25,113,103,25,22,6,6,278,217,79,68,1.06,1.64,0,-
1968892,atp,Toronto - Masters,hard,Qualification - round of 16,1,,Tommy Paul,USA,185,82,24,55,50,16,15,5,7,287,173,142,93,-4.61,1.58,1,1755,Liam Broady,Great Britain,183,78,27,143,137,29,17,15,7,424,300,203,123,9.21,2.40,0,1629
1968907,atp,Montreal,hard,1. round,1,,Shuai Zhang,China,177,66,32,51,23,12,15,2,3,517,358,373,225,-3.62,2.35,1,1762,Johanna Konta,Great Britain,180,70,30,41,4,8,7,2,4,426,258,209,118,-1.69,1.65,6,1813
1968621,atp,Toronto - Masters,hard,Qualification - 1. round,2,,Michael Mmoh,USA,188,90,23,182,96,8,10,6,6,205,142,127,84,-5.71,2.49,0,1634,Yoshihito Nishioka,Japan,170,64,25,56,48,13,19,2,7,358,200,192,105,0.41,1.55,2,1741
1968903,atp,Montreal,hard,1. round,1,,Ajla Tomljanovic,Australia,180,67,28,50,39,22,17,6,8,341,258,182,140,2.87,1.41,3,1770,Fiona Ferro,France,170,56,24,83,39,11,13,3,4,239,186,46,39,-3.34,3.07,0,1716
1968864,atp,Toronto - Masters,hard,1. round,1,,Albert Ramos-Vinolas,Spain,188,76,33,48,17,21,19,1,3,682,507,92,100,-0.83,3.37,3,-,Marin Cilic,Croatia,198,89,32,37,3,20,13,4,5,651,346,245,134,-0.93,1.36,4,1820
1968575,wta,San Jose WTA,hard,semifinal,1,,Darya Kasatkina,Russia,170,62,24,31,10,30,12,13,4,257,140,98,70,8.1,2.77,3,1901,Elise Mertens,Belgium,179,67,25,17,12,26,13,15,5,359,190,197,85,-0.25,1.51,1,1962
1968661,atp,Meerbusch challenger,clay,1. round,1,,Ruben Bemelmans,Belgium,183,75,33,224,84,12,13,3,5,576,411,81,83,-6.41,4.93,2,1478,Damir Dzumhur,Bosnia and Herzeg.,175,68,29,121,23,25,22,17,13,471,307,264,140,-5.8,1.18,2,1630
