match_id,tour,title,surface,round,winner,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_odds,player1_H2H,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_odds,player2_H2H,player2_elo
1966405,wta,Liberec challenger,clay,1. round,1,,Gerald Melzer,Austria,188,80,31,1150,68,12,5,12,5,437,288,386,224,-1.61,2.72,1,-,Andrej Martin,Slovakia,183,83,31,117,93,25,26,24,22,587,417,441,272,-7.95,1.46,2,1568
1965938,wta,San Jose WTA,hard,1. round,1,,Donna Vekic,Croatia,179,64,25,53,19,9,8,5,4,296,220,174,111,4.03,1.70,4,1771,Yulia Putintseva,Kazakhstan,163,59,26,35,27,18,15,6,6,332,253,147,131,-1.06,2.24,1,1815
1966801,wta,Concord WTA,hard,1. round,1,,Cristina Bucsa,Spain,180,63,23,166,154,23,18,5,4,227,132,66,32,2.0,2.27,1,1504,Christina McHale,USA,170,62,29,101,24,6,18,1,7,381,329,240,200,-8.76,1.70,0,-
1966821,wta,San Jose WTA,hard,1. round,1,,Magda Linette,Poland,171,59,29,45,33,9,10,2,2,409,293,160,120,4.44,1.33,1,1752,Lesley Pattinama Kerkhove,Netherlands,172,55,29,157,149,22,20,12,9,456,318,154,80,-0.98,3.60,1,-
1965939,wta,San Jose WTA,hard,1. round,1,,Petra Martic,Croatia,181,63,30,33,14,13,14,5,6,386,268,139,113,-4.1,2.52,3,1785,Anastasija Sevastova,Latvia,169,65,31,63,11,18,16,7,9,488,276,161,115,3.32,1.58,1,1808
1966803,wta,Concord WTA,hard,1. round,2,,Maddison Inglis,Australia,171,59,23,146,112,9,13,4,6,191,119,163,96,-2.66,3.20,0,1501,Madison Brengle,USA,174,60,31,78,35,16,15,5,5,512,383,312,206,0.12,1.40,1,1666
1966806,wta,Concord WTA,hard,1. round,2,,Lizette Cabrera,Australia,168,55,23,160,119,4,12,2,7,192,174,140,116,-8.96,3.98,0,1446,Beatriz Haddad Maia,Brazil,185,78,25,185,58,41,12,18,4,325,164,137,57,-3.03,1.29,3,-
1966802,wta,Concord WTA,hard,1. round,2,,Kurumi Nara,Japan,155,52,29,177,32,15,15,4,5,364,303,233,189,-5.04,2.06,0,1546,Lulu Sun,Switzerland,-,-,20,368,368,18,6,15,4,123,66,97,42,4.17,1.84,1,-
1966804,wta,Concord WTA,hard,1. round,2,,Sophia Whittle,USA,-,-,23,467,399,3,5,3,5,53,34,34,25,-2.47,4.22,0,-,Grace Min,USA,163,64,27,167,97,17,12,8,3,342,247,168,141,2.51,1.26,2,1496
1966800,wta,Concord WTA,hard,1. round,1,,Greetje Minnen,Belgium,175,68,23,111,103,25,15,10,6,242,124,122,55,-3.01,1.19,1,1675,Leonie Kung,Switzerland,173,57,20,163,144,12,22,5,7,173,132,90,45,-13.41,5.23,0,1380
1966342,wta,Cluj-Napoca WTA,clay,1. round,2,,Marina Melnikova,Russia,173,64,32,188,170,14,20,11,11,436,402,273,227,-10.67,4.60,0,1376,Kaja Juvan,Slovenia,170,58,20,114,91,15,11,2,5,152,68,98,32,-0.13,1.23,1,1653
